date,temp,ws,wd,pm10
1/26/2013 0:00,12.7,1.9,266.6,19
1/27/2013 0:00,12.8,2.8,256.8,5
1/28/2013 0:00,11.6,5,245.6,56
1/29/2013 0:00,3.2,9.5,278.7,296
1/30/2013 0:00,3.5,5.1,289.5,8
1/31/2013 0:00,5.1,1.5,298.2,24
2/1/2013 0:00,7.2,1.9,297.6,21
2/2/2013 0:00,9.4,2.2,15.3,11
2/3/2013 0:00,9.6,1.9,35.2,16
2/4/2013 0:00,11.8,2.9,286.1,13
2/5/2013 0:00,10.9,1.6,275.3,24
2/6/2013 0:00,11.3,2.6,271.7,24
2/7/2013 0:00,11.1,1.9,283.6,19
2/8/2013 0:00,11.7,3.3,134,49
2/9/2013 0:00,9.1,7,245,275
2/10/2013 0:00,4.8,4.4,256.6,13
2/11/2013 0:00,5.6,2.7,264.8,26
2/12/2013 0:00,3.7,4.2,291.4,7
2/13/2013 0:00,3.8,2.6,283.2,15
2/14/2013 0:00,6.2,1.9,284.8,27
2/15/2013 0:00,5.9,1.9,73.7,29
2/16/2013 0:00,6.3,1.1,182.1,35
2/17/2013 0:00,9.6,3.2,223.2,39
2/18/2013 0:00,11.5,4.5,261.6,29
2/19/2013 0:00,8.4,3.2,155,32
2/20/2013 0:00,7.8,6.6,224.1,242
2/21/2013 0:00,2.8,6.3,255.7,15
2/22/2013 0:00,5.7,4.8,260.5,17
2/23/2013 0:00,7.1,2.8,249.6,11
2/24/2013 0:00,7.3,6.8,271.3,202
2/25/2013 0:00,3.5,4.4,274.8,8
2/26/2013 0:00,8.4,5.5,280.8,112
2/27/2013 0:00,4.8,2.6,80.1,47
2/28/2013 0:00,5.4,1.7,337.3,20
3/1/2013 0:00,9.4,2.4,305.1,21
3/2/2013 0:00,11.2,1.7,279.1,24
3/3/2013 0:00,15.4,4.5,259.1,53
3/4/2013 0:00,17.3,5.8,272.2,154
3/5/2013 0:00,10.3,3.4,128.6,94
3/6/2013 0:00,14,2.3,115.3,41
3/7/2013 0:00,17.6,3.6,204.8,40
3/8/2013 0:00,16,5.2,228.9,115
3/9/2013 0:00,7.4,8.1,281.2,63
3/10/2013 0:00,6.2,2.3,225.9,8
3/11/2013 0:00,9.7,2,223.4,27
3/12/2013 0:00,12.9,2.5,68.6,29
3/13/2013 0:00,13.8,1.9,137.9,34
3/14/2013 0:00,15.6,1.5,11.9,33
3/15/2013 0:00,18.3,1.9,204.2,43
3/16/2013 0:00,20.7,4.9,275.6,31
3/17/2013 0:00,18.7,7.3,274.4,143
3/18/2013 0:00,16.8,4,279,24
3/19/2013 0:00,17,4.2,271.9,34
3/20/2013 0:00,13.7,2,123.2,52
3/21/2013 0:00,18.6,6.3,277.5,
3/22/2013 0:00,18.7,6.2,258.7,
3/23/2013 0:00,14.4,8.6,284.8,206
3/24/2013 0:00,7.2,2.3,128.7,40
3/25/2013 0:00,7.5,2.9,94.5,19
3/26/2013 0:00,11.2,3.3,145.8,
3/27/2013 0:00,16.4,2.1,214.6,
3/28/2013 0:00,19.1,2.7,243.9,
3/29/2013 0:00,20.3,3.3,283.7,15
3/30/2013 0:00,20.2,3.3,283.4,19
3/31/2013 0:00,19.8,1.9,253.6,22
4/1/2013 0:00,19.7,3,241.3,31
4/2/2013 0:00,19.4,4.5,265.6,41
4/3/2013 0:00,13.2,2.3,70.8,
4/4/2013 0:00,16.3,1.5,150.6,
4/5/2013 0:00,21.3,4.1,203.2,
4/6/2013 0:00,20.3,3.7,260.8,
4/7/2013 0:00,21,4.7,264.5,
4/8/2013 0:00,21.5,6.4,235.1,
4/9/2013 0:00,13,6.4,264.2,
4/10/2013 0:00,11.3,5,275.6,
4/11/2013 0:00,13.8,3.5,264.7,
4/12/2013 0:00,17.1,1.5,45.4,
4/13/2013 0:00,19.9,3.3,304.9,
4/14/2013 0:00,20.8,7.4,259.2,
4/15/2013 0:00,21.1,6.3,247.9,
4/16/2013 0:00,22.3,6.4,251.2,
4/17/2013 0:00,18.6,7.7,254.5,
4/18/2013 0:00,10.9,3.9,333.9,
4/19/2013 0:00,10.4,1.6,141.4,
4/20/2013 0:00,16.9,3.7,257.8,51
4/21/2013 0:00,19.5,2.5,273.8,27
4/22/2013 0:00,22.9,4.4,260.8,28
4/23/2013 0:00,21.4,4.9,275.2,164
4/24/2013 0:00,13.4,3.3,136.8,82
4/25/2013 0:00,19.6,4.2,160.9,84
4/26/2013 0:00,20,3,274.3,24
4/27/2013 0:00,20.4,1.5,38.7,42
4/28/2013 0:00,21.1,1.5,134.9,36
4/29/2013 0:00,22.5,2.4,233.9,41
4/30/2013 0:00,25.2,4.4,268.3,43
5/1/2013 0:00,23.5,4.5,267.9,38
5/2/2013 0:00,11.1,6.4,88.4,204
5/3/2013 0:00,11.1,3,157.7,55
5/4/2013 0:00,17.2,2,83.9,48
5/5/2013 0:00,21,3.9,139.9,61
5/6/2013 0:00,21,4.2,249.5,59
5/7/2013 0:00,21.4,5.2,250.3,38
5/8/2013 0:00,20.2,3.7,270.4,27
5/9/2013 0:00,19.9,3.1,279.9,26
5/10/2013 0:00,16.9,4.1,38.2,77
5/11/2013 0:00,16.4,3.4,91.9,14
5/12/2013 0:00,18.2,2.5,102,20
5/13/2013 0:00,20,2.3,123,25
5/14/2013 0:00,20.7,2.5,162.1,43
5/15/2013 0:00,25.4,5.3,264.2,69
5/16/2013 0:00,26.3,4.4,270.5,36
5/17/2013 0:00,26.7,3.7,263.8,35
5/18/2013 0:00,24.9,5.1,270.5,36
5/19/2013 0:00,23.5,4.8,277.5,36
5/20/2013 0:00,24.2,5,278.7,64
5/21/2013 0:00,22.2,2.7,278.8,27
5/22/2013 0:00,24.7,2.5,228.5,36
5/23/2013 0:00,27.3,3.5,205.4,88
5/24/2013 0:00,25.2,2.9,162.3,99
5/25/2013 0:00,26.9,3.3,200.2,39
5/26/2013 0:00,26.8,4.5,241.7,37
5/27/2013 0:00,27.2,3.1,273.9,22
5/28/2013 0:00,26.8,4.7,256.4,56
5/29/2013 0:00,24.9,6.3,269.2,77
5/30/2013 0:00,26.2,5.1,268,42
5/31/2013 0:00,28.2,4.8,273,37
6/1/2013 0:00,28.4,3.9,84.2,90
6/2/2013 0:00,25.5,5.6,131.9,217
6/3/2013 0:00,26.3,3,213.2,25
6/4/2013 0:00,28.9,3,254,154
6/5/2013 0:00,29.3,3.6,267.9,23
6/6/2013 0:00,25.7,3.1,122.9,404
6/7/2013 0:00,24.9,3.3,141.2,67
6/8/2013 0:00,27.8,3.5,215.3,90
6/9/2013 0:00,29.6,3.6,89.4,102
6/10/2013 0:00,30.6,3.1,155.1,41
