date,temp,ws,wd,pm10
8/14/2013 0:00,,2.4,96.9,17
8/15/2013 0:00,,1.7,251.1,8
8/16/2013 0:00,,1.4,218.4,11
8/17/2013 0:00,,1.4,201.5,19
8/18/2013 0:00,,1.3,358.1,23
8/19/2013 0:00,,1.4,198.1,19
8/20/2013 0:00,,2,60.2,14
8/21/2013 0:00,,2.6,155.6,19
8/22/2013 0:00,,2.2,141.7,21
8/23/2013 0:00,,3.6,129.2,21
8/24/2013 0:00,,3.2,141,12
8/25/2013 0:00,,3.6,100.1,12
8/26/2013 0:00,,3.9,134.8,18
8/27/2013 0:00,,3,137.2,12
8/28/2013 0:00,,1.6,100.3,11
8/29/2013 0:00,,1.3,192.6,4
8/30/2013 0:00,,1.7,243.8,
8/31/2013 0:00,,2,248,
9/1/2013 0:00,,2.2,137,
9/2/2013 0:00,,3.1,109,
9/3/2013 0:00,,2.8,142.9,
9/4/2013 0:00,,2.7,114.7,16
9/5/2013 0:00,,2.6,138.5,21
9/6/2013 0:00,,1.8,117.9,21
9/7/2013 0:00,,3.6,134.7,15
9/8/2013 0:00,,4,131.4,16
9/9/2013 0:00,,3.3,145,18
9/10/2013 0:00,,1.7,143.1,7
9/11/2013 0:00,,1.2,128.7,5
9/12/2013 0:00,,2.7,132.6,3
9/13/2013 0:00,,1.9,43.2,8
9/14/2013 0:00,,1.8,89.3,12
9/15/2013 0:00,,2.3,119.7,10
9/16/2013 0:00,,3,70.3,9
9/17/2013 0:00,,3.2,126.8,11
9/18/2013 0:00,,2.7,139.4,
9/19/2013 0:00,,1.8,158.2,
9/20/2013 0:00,,2.6,144.5,
9/21/2013 0:00,,2.2,151.3,
9/22/2013 0:00,,3,195.1,
9/23/2013 0:00,,2,294.5,
9/24/2013 0:00,,1.8,69,
9/25/2013 0:00,,2.5,223.1,
9/26/2013 0:00,,2.5,231.2,
9/27/2013 0:00,,4.9,260.1,
9/28/2013 0:00,,2.9,359.9,
9/29/2013 0:00,,1.4,301.2,
9/30/2013 0:00,,2.7,272.8,
10/1/2013 0:00,,2.5,278,
10/2/2013 0:00,,2.8,254.3,
10/3/2013 0:00,,3.7,248.5,12
10/4/2013 0:00,,4.4,265.5,14
10/5/2013 0:00,,4,2.1,11
